index,text,actual,predicted
391,"Snow White and the Seven Dwarves are living in their house in the forest. On each of 16 consecutive days, some of the dwarves worked in the diamond mine while the remaining dwarves collected berries in the forest. No dwarf performed both types of work on the same day. On any two different (not necessarily consecutive) days, at least three dwarves each performed both types of work. Further, on the first day, all seven dwarves worked in the diamond mine. Prove that, on one of these 16 days, all seven dwarves were collecting berries.",9.129720853858784,9.2495165
202,"Let n and k be positive integers. Cathy is playing the following game. There are n marbles and k boxes, with the marbles labelled 1 to n. Initially, all marbles are placed inside one box. Each turn, Cathy chooses a box and then moves the marbles with the smallest label, say i, to either any empty box or the box containing marble i+1. Cathy wins if at any point there is a box containing only marble n. Determine all pairs of integers (n,k) such that Cathy can win this game.",9.142857142857142,9.914341
162,"Find all pairs of positive integers m,n geq3 for which there exist infinitely many positive integers a such that frac{a^m+a-1}{a^n+a^2-1} is itself an integer. Laurentiu Panaitopol, Romania",9.155979719654042,9.942228
241,"Prove that for every real number t such that 0 < t < tfrac{1}{2} there exists a positive integer n with the following property: for every set S of n positive integers there exist two different elements x and y of S, and a non-negative integer m (i.e. m ge 0 ), such that |x-my| leq ty. Determine whether for every real number t such that 0 < t < tfrac{1}{2} there exists an infinite set S of positive integers such that |x-my| > tyfor every pair of different elements x and y of S and every positive integer m (i.e. m > 0).",9.172161172161172,9.4712
234,"Let p be a prime number. Prove that there exists a prime number q such that for every integer n, the number n^p-p is not divisible by q.",9.17474210690841,9.215897
409,"A social network has 2019 users, some pairs of whom are friends. Whenever user A is friends with user B, user B is also friends with user A. Events of the following kind may happen repeatedly, one at a time: Three users A, B, and C such that A is friends with both B and C, but B and C are not friends, change their friendship statuses such that B and C are now friends, but A is no longer friends with B, and no longer friends with C. All other friendship statuses are unchanged. Initially, 1010 users have 1009 friends each, and 1009 users have 1010 friends each. Prove that there exists a sequence of such events after which each user is friends with at most one other user. Proposed by Adrian Beker, Croatia",9.18334483551875,9.354015
376,"Convex quadrilateral ABCD has angle ABC = angle CDA = 90^{ circ}. Point H is the foot of the perpendicular from A to BD. Points S and T lie on sides AB and AD, respectively, such that H lies inside triangle SCT and angle CHS - angle CSB = 90^{ circ}, quad angle THC - angle DTC = 90^{ circ}. Prove that line BD is tangent to the circumcircle of triangle TSH.",9.278061224489797,9.118565
323,"Let ABCDEF be a convex hexagon such that AB is parallel to DE, BC is parallel to EF, and CD is parallel to FA. Let R_{A},R_{C},R_{E} denote the circumradii of triangles FAB,BCD,DEF, respectively, and let P denote the perimeter of the hexagon. Prove that R_{A} + R_{C} + R_{E} geq frac {P}{2}.",9.295822102425875,9.310085
358,"Let n be an integer greater than or equal to 2 . Prove that if the real numbers a_1 , a_2 , cdots , a_n satisfy a_1 ^2 + a_2 ^2 + cdots + a_n ^ 2 = n , then sum_{1 le i < j le n} frac{1}{n- a_i a_j} le frac{n}{2} must hold.",9.3,9.483965
258,"Let m ge 2 be an integer, A a finite set of integers (not necessarily positive) and B_1,B_2,...,B_m subsets of A. Suppose that, for every k=1,2,...,m, the sum of the elements of B_k is m^k. Prove that A contains at least dfrac{m}{2} elements.",9.312254788829913,9.71466
328,Determine all Functions f: mathbb{Z} to mathbb{Z} such that f(f(a)-b)+bf(2a) is a perfect square for all integers a and b.,9.32857142857143,8.998405
47,"Find all functions g: mathbb{N} rightarrow mathbb{N} such that left(g(m)+n right) left(g(n)+m right) is a perfect square for all m,n in mathbb{N}. Proposed by Gabriel Carroll, USA",9.335548172757475,9.610592
171,"On a circle, Alina draws 2019 chords, the endpoints of which are all different. A point is considered marked if it is either text{(i)} one of the 4038 endpoints of a chord; or text{(ii)} an intersection point of at least two chords. Alina labels each marked point. Of the 4038 points meeting criterion text{(i)}, Alina labels 2019 points with a 0 and the other 2019 points with a 1. She labels each point meeting criterion text{(ii)} with an arbitrary integer (not necessarily positive). Along each chord, Alina considers the segments connecting two consecutive marked points. (A chord with k marked points has k-1 such segments.) She labels each such segment in yellow with the sum of the labels of its two endpoints and in blue with the absolute value of their difference. Alina finds that the N + 1 yellow labels take each value 0, 1, . . . , N exactly once. Show that at least one blue label is a multiple of 3. (A chord is a line segment joining two different points on a circle.)",9.395043731778426,9.989772
193,"Consider a 2018 times 2019 board with integers in each unit square. Two unit squares are said to be neighbours if they share a common edge. In each turn, you choose some unit squares. Then for each chosen unit square the average of all its neighbours is calculated. Finally, after these calculations are done, the number in each chosen unit square is replaced by the corresponding average. Is it always possible to make the numbers in all squares become the same after finitely many turns?",9.4,9.863031
183,"Let n geq3 be a positive integer. Let C_1,C_2,C_3, ldots,C_n be unit circles in the plane, with centres O_1,O_2,O_3, ldots,O_n respectively. If no line meets more than two of the circles, prove that sum limits^{}_{1 leq i<j leq n}{1 over O_iO_j} leq{(n-1) pi over 4}.",9.415448851774531,9.925094
367,Each pair of opposite sides of a convex hexagon has the following property: the distance between their midpoints is equal to dfrac{ sqrt{3}}{2} times the sum of their lengths. Prove that all the angles of the hexagon are equal.,9.421694279462333,9.524221
255,"Let I be the incentre of acute triangle ABC with AB neq AC. The incircle omega of ABC is tangent to sides BC, CA, and AB at D, E, and F, respectively. The line through D perpendicular to EF meets omega at R. Line AR meets omega again at P. The circumcircles of triangle PCE and PBF meet again at Q. Prove that lines DI and PQ meet on the line through A perpendicular to AI. Proposed by Anant Mudgal, India",9.424890729238555,9.289105
260,Let ABCD be a square. Consider a variable point P inside the square for which angle BAP ge 60^ circ. Let Q be the intersection of the line AD and the perpendicular to BP in P. Let R be the intersection of the line BQ and the perpendicular to BP from C. (a) Prove that |BP| ge |BR| (b) For which point(s) P does the inequality in (a) become an equality?,9.428571428571429,9.278763
351,"Let D be an interior point of the acute triangle ABC with AB > AC so that angle DAB = angle CAD. The point E on the segment AC satisfies angle ADE = angle BCD, the point F on the segment AB satisfies angle FDA = angle DBC, and the point X on the line AC satisfies CX = BX. Let O_1 and O_2 be the circumcenters of the triangles ADC and EXD, respectively. Prove that the lines BC, EF, and O_1O_2 are concurrent.",9.469189937687512,9.254629
20,"Let a_1, a_2, a_3, ldots be a sequence of positive real numbers, and s be a positive integer, such that a_n = max { a_k + a_{n-k} mid 1 leq k leq n-1 } textrm{ for all } n > s. Prove there exist positive integers ell leq s and N, such that a_n = a_{ ell} + a_{n - ell} textrm{ for all } n geq N. Proposed by Morteza Saghafiyan, Iran",9.473975636766331,9.60257
283,"Does there exist a nonnegative integer a for which the equation left lfloor frac{m}{1} right rfloor + left lfloor frac{m}{2} right rfloor + left lfloor frac{m}{3} right rfloor + cdots + left lfloor frac{m}{m} right rfloor = n^2 + ahas more than one million different solutions (m, n) where m and n are positive integers? The expression lfloor x rfloor denotes the integer part (or floor) of the real number x. Thus lfloor sqrt{2} rfloor = 1, lfloor pi rfloor = lfloor 22/7 rfloor = 3, lfloor 42 rfloor = 42, and lfloor 0 rfloor = 0.",9.49027498323273,9.265974
249,"The sequence a_1,a_2, dots of integers satisfies the conditions: (i) 1 le a_j le2015 for all j ge1, (ii) k+a_k neq ell+a_ ell for all 1 le k< ell. Prove that there exist two positive integers b and N for which left vert sum_{j=m+1}^n(a_j-b) right vert le1007^2for all integers m and n such that n>m ge N. Proposed by Ivan Guo and Ross Atkins, Australia",9.4924486258975,9.753494
154,"We denote the number of positive divisors of a positive integer m by d(m) and the number of distinct prime divisors of m by omega(m). Let k be a positive integer. Prove that there exist infinitely many positive integers n such that omega(n) = k and d(n) does not divide d(a^2+b^2) for any positive integers a, b satisfying a + b = n.",9.532467532467532,9.876722
143,"Let ABC be an acute triangle with circumcircle Gamma. Let ell be a tangent line to Gamma, and let ell_a, ell_b and ell_c be the lines obtained by reflecting ell in the lines BC, CA and AB, respectively. Show that the circumcircle of the triangle determined by the lines ell_a, ell_b and ell_c is tangent to the circle Gamma. Proposed by Japan",9.545800558233951,9.917431
268,"In a mathematical competition some competitors are friends. Friendship is always mutual. Call a group of competitors a clique if each two of them are friends. (In particular, any group of fewer than two competitiors is a clique.) The number of members of a clique is called its size. Given that, in this competition, the largest size of a clique is even, prove that the competitors can be arranged into two rooms such that the largest size of a clique contained in one room is the same as the largest size of a clique contained in the other room. Author: Vasily Astakhov, Russia",9.565934065934066,9.774719
353,"Let n ge 3 be an integer, and consider a circle with n + 1 equally spaced points marked on it. Consider all labellings of these points with the numbers 0, 1, ... , n such that each label is used exactly once; two such labellings are considered to be the same if one can be obtained from the other by a rotation of the circle. A labelling is called beautiful if, for any four labels a < b < c < d with a + d = b + c, the chord joining the points labelled a and d does not intersect the chord joining the points labelled b and c. Let M be the number of beautiful labelings, and let N be the number of ordered pairs (x, y) of positive integers such that x + y le n and gcd(x, y) = 1. Prove that M = N + 1.",9.577121171049065,9.446768
199,"An ordered pair (x, y) of integers is a primitive point if the greatest common divisor of x and y is 1. Given a finite set S of primitive points, prove that there exist a positive integer n and integers a_0, a_1, ldots , a_n such that, for each (x, y) in S, we have: a_0x^n + a_1x^{n-1} y + a_2x^{n-2}y^2 + cdots + a_{n-1}xy^{n-1} + a_ny^n = 1. Proposed by John Berman, United States",9.579558652729384,9.8023
42,"Prove that there exists a positive constant c such that the following statement is true: Consider an integer n > 1, and a set mathcal S of n points in the plane such that the distance between any two different points in mathcal S is at least 1. It follows that there is a line ell separating mathcal S such that the distance from any point of mathcal S to ell is at least cn^{-1/3}. (A line ell separates a set of points S if some segment joining two points in mathcal S crosses ell.) Note. Weaker results with cn^{-1/3} replaced by cn^{- alpha} may be awarded points depending on the value of the constant alpha > 1/3. Proposed by Ting-Feng Lin and Hung-Hsun Hans Yu, Taiwan",9.596474953617813,9.661182
25,"Let ABC be an equilateral triangle. Let A_1,B_1,C_1 be interior points of ABC such that BA_1=A_1C, CB_1=B_1A, AC_1=C_1B, and angle BA_1C+ angle CB_1A+ angle AC_1B=480^ circLet BC_1 and CB_1 meet at A_2, let CA_1 and AC_1 meet at B_2, and let AB_1 and BA_1 meet at C_2. Prove that if triangle A_1B_1C_1 is scalene, then the three circumcircles of triangles AA_1A_2, BB_1B_2 and CC_1C_2 all pass through two common points. (Note: a scalene triangle is one where no two sides have equal length.)",9.620282472794628,9.47843
216,"Let P=A_1A_2 cdots A_k be a convex polygon in the plane. The vertices A_1, A_2, ldots, A_k have integral coordinates and lie on a circle. Let S be the area of P. An odd positive integer n is given such that the squares of the side lengths of P are integers divisible by n. Prove that 2S is an integer divisible by n.",9.641670621737068,9.78913
317,"Find all functions f: mathbb{R}^+ to mathbb{R}^+ such that (z + 1)f(x + y) = f(xf(z) + y) + f(yf(z) + x),for all positive real numbers x, y, z. Fajar Yuliawan, Indonesia",9.714285714285714,9.415138
59,Assign to each side b of a convex polygon P the maximum area of a triangle that has b as a side and is contained in P. Show that the sum of the areas assigned to the sides of P is at least twice the area of P.,9.733218588640275,9.837001
77,"Let m > 1 be an integer. A sequence a_1, a_2, a_3, ldots is defined by a_1 = a_2 = 1, a_3 = 4, and for all n ge 4, a_n = m(a_{n - 1} + a_{n - 2}) - a_{n - 3}. Determine all integers m such that every term of the sequence is a square.",9.733893557422968,9.8811245
394,"Let a_1, a_2, ldots , a_n be distinct positive integers and let M be a set of n - 1 positive integers not containing s = a_1 + a_2 + ldots + a_n. A grasshopper is to jump along the real axis, starting at the point 0 and making n jumps to the right with lengths a_1, a_2, ldots , a_n in some order. Prove that the order can be chosen in such a way that the grasshopper never lands on any point in M. Proposed by Dmitry Khramtsov, Russia",9.759797724399494,9.716793
336,"Let ABCD be a quadrilateral inscribed in a circle omega, and let P be a point on the extension of AC such that PB and PD are tangent to omega. The tangent at C intersects PD at Q and the line AD at R. Let E be the second point of intersection between AQ and omega. Prove that B, E, R are collinear.",9.885714285714286,9.418606
405,"A set A of integers is called sum-full if A subseteq A + A, i.e. each element a in A is the sum of some pair of (not necessarily different) elements b,c in A. A set A of integers is said to be zero-sum-free if 0 is the only integer that cannot be expressed as the sum of the elements of a finite nonempty subset of A. Does there exist a sum-full zero-sum-free set of integers? Romania (Dan Schwarz)",9.918367346938776,9.848263
90,"A hunter and an invisible rabbit play a game in the Euclidean plane. The rabbit's starting point, A_0, and the hunter's starting point, B_0 are the same. After n-1 rounds of the game, the rabbit is at point A_{n-1} and the hunter is at point B_{n-1}. In the n^{ text{th}} round of the game, three things occur in order: The rabbit moves invisibly to a point A_n such that the distance between A_{n-1} and A_n is exactly 1. A tracking device reports a point P_n to the hunter. The only guarantee provided by the tracking device to the hunter is that the distance between P_n and A_n is at most 1. The hunter moves visibly to a point B_n such that the distance between B_{n-1} and B_n is exactly 1. Is it always possible, no matter how the rabbit moves, and no matter what points are reported by the tracking device, for the hunter to choose her moves so that after 10^9 rounds, she can ensure that the distance between her and the rabbit is at most 100? Proposed by Gerhard Woeginger, Austria",9.939605110336815,9.889167
204,Let n and b be positive integers. We say n is b-discerning if there exists a set consisting of n different positive integers less than b that has no two different subsets U and V such that the sum of all elements in U equals the sum of all elements in V. (a) Prove that 8 is 100-discerning. (b) Prove that 9 is not 100-discerning. Senior Problems Committee of the Australian Mathematical Olympiad Committee,9.942857142857145,10.228021
